day,max_peak,multi,aggregation_interval,aggregation_type,C,C_reference,R,R_rel,q0,q10,q25,q50,q75,q90,q100,mean,std,var,fft1,fft2,fft3,fft4,fft5,fft6,fft7,fft8,fft9,fft10,fft11,fft12,fft1n,fft2n,fft3n,fft4n,fft5n,fft6n,fft7n,fft8n,fft9n,fft10n,fft11n,fft12n
4,38,1,60,1,0.84849658,0.863802993,-0.0153064131,-0.0177197964,4.88825,7.41744164,7.76558326,18.884875,28.6485833,31.7035916,45.7079833,19.1083961,10.3183874,106.469119,0.696869253,0.219160703,0.126294656,0.0932555446,0.0736079089,0.0646558123,0.054425961,0.0492142315,0.0455353444,0.0402613993,0.0344360272,0.0458279145,1,0.314493289,0.181231494,0.133820719,0.10562657,0.0927804061,0.0781006778,0.0706219012,0.0653427372,0.0577746817,0.0494153345,0.0657625721
4,38,1,300,1,0.818688159,0.863802993,-0.0451148345,-0.0522281526,4.89723667,7.51288323,8.05027385,18.866605,28.9124784,31.1221789,44.1764834,19.1139507,10.2366417,104.788834,1.80469101,0.426295505,0.361527185,0.482120051,0.251277078,0.265965739,0.223151382,0.235384272,0.130081554,0.0963349987,0.168570012,0.0796442202,1,0.236215232,0.200326362,0.267148253,0.139235512,0.147374668,0.123650742,0.130429126,0.0720796819,0.0533803283,0.093406578,0.0441317764
4,38,1,900,1,0.433552418,0.863802993,-0.430250575,-0.498088775,5.42545337,7.76816241,8.82690666,18.8449834,29.2538834,31.4833681,39.6821834,19.1124913,10.0903383,101.814928,3.50867847,0.873094848,0.529580509,0.461753461,0.26435904,0.363065173,0.371500577,0.308351681,0.488871295,0.290255265,0,0,1,0.24883866,0.150934465,0.131603242,0.0753443334,0.10347633,0.105880485,0.0878825699,0.13933203,0.0827249541,0,0
4,38,1,1800,1,-0,0.863802993,-0.863802993,-1,6.56445892,7.76751084,8.97393547,19.0563008,29.2857172,31.4294033,35.0904083,19.1197952,10.0465944,100.934059,4.62873398,1.56272734,0.678703355,0.873348485,0.42976998,0.610666887,0.35189549,0.342059624,0.276564325,0,0,0,1,0.33761442,0.146628292,0.188679775,0.0928482783,0.131929571,0.0760241336,0.0738991753,0.0597494534,0,0,0
4,38,1,2700,1,-0,0.863802993,-0.863802993,-1,6.69475375,7.78076364,8.95357311,18.734693,29.2245534,32.4502818,32.9725618,19.1289191,9.99033067,99.8067069,6.69337699,1.75052417,0.871566235,0.580702517,0.782446743,0.590149906,0.311598619,0.219860046,0.258620323,0,0,0,1,0.26153079,0.13021323,0.0867577782,0.116898651,0.0881692316,0.0465532749,0.0328474021,0.0386382425,0,0,0
4,38,1,3600,1,-0,0.863802993,-0.863802993,-1,6.79379078,7.85438039,8.95473954,18.4913729,29.4486792,30.8753632,32.5529885,19.1410073,9.92842825,98.5736876,6.66141924,1.72228006,0.80754382,0.484995315,0.528523025,0.219539349,0.143567713,0,0,0,0,0,1,0.258545514,0.121226992,0.0728066043,0.0793409041,0.0329568432,0.0215521209,0,0,0,0,0
5,38,1,5,1,1.21188105,1.21188105,0,0,4.95320007,5.24376008,6.45129996,19.9828,30.0332502,32.3020002,46.4717996,19.3101292,11.0597674,122.318456,0.127122597,0.0227816498,0.0152714341,0.00952721604,0.00646429636,0.00479376565,0.00409633566,0.00341543342,0.00270848309,0.0022517368,0.00192637268,0.00177290093,1,0.179210072,0.120131546,0.0749451022,0.0508508833,0.0377097837,0.0322235051,0.0268672407,0.0213060711,0.017713112,0.0151536605,0.0139463869
5,38,1,10,1,1.21127295,1.21188105,-0.000608101581,-0.000501783224,4.96700009,5.24380013,6.49179995,19.9651499,30.0239335,32.3067501,46.2309997,19.3094674,11.0574684,122.267607,0.208660461,0.0450302929,0.0284345518,0.0161916266,0.017042547,0.0120610288,0.00998416301,0.007131414,0.00706780985,0.00464693687,0.0046082743,0.0042712479,1,0.215806544,0.136271873,0.0775979625,0.081675977,0.0578021763,0.0478488495,0.0341771218,0.0338723005,0.0222703278,0.0220850384,0.0204698479
5,38,1,30,1,1.20760852,1.21188105,-0.00427253348,-0.00352553865,4.98940006,5.26675008,6.51682777,19.9837334,30.077278,32.303839,45.5793333,19.3085987,11.0485966,122.071487,0.429018847,0.116073353,0.076846006,0.0547596802,0.0421999872,0.0317998218,0.0284604056,0.0265658106,0.0225359468,0.0149145603,0.0183980452,0.0184420988,1,0.270555371,0.17912035,0.127639335,0.0983639471,0.0741222023,0.0663383575,0.061922246,0.0525290368,0.0347643475,0.0428840023,0.0429866868
5,38,1,60,1,1.17461117,1.21188105,-0.0372698857,-0.0307537491,4.99233338,5.27404174,6.72827506,20.0183501,30.0727668,32.2957751,45.4352278,19.3074642,11.0329218,121.725364,0.670245256,0.179924026,0.135428011,0.0921859492,0.0755942651,0.0695131808,0.0577648545,0.0403447768,0.0382037741,0.0347492818,0.0310913642,0.03168633,1,0.268445057,0.202057396,0.137540622,0.112785976,0.103713052,0.0861846526,0.0601940505,0.0569996935,0.0518456214,0.0463880408,0.0472757245
5,38,1,300,1,0.949911322,1.21188105,-0.261969729,-0.216167856,5.05033339,5.37534333,7.72424392,19.8476083,30.2422083,32.1838184,44.9358344,19.2987435,10.9548858,120.009523,1.87492636,0.404956882,0.264126417,0.452442984,0.17392203,0.103113138,0.179384159,0.229738238,0.118505499,0.111106612,0.107014923,0.0796809441,1,0.215985486,0.140872955,0.241312402,0.0927620593,0.0549958335,0.0956753089,0.122531872,0.0632054152,0.059259187,0.057076867,0.0424981726
5,38,1,900,1,0.351603094,1.21188105,-0.860277957,-0.709869963,5.1231167,5.62269311,7.97622445,20.2158656,30.1067661,32.2665417,39.36422,19.2839943,10.8825765,118.430471,3.74065293,0.847810894,0.502002911,0.432686579,0.252469794,0.191974591,0.216788145,0.281320236,0.469082983,0.356282437,0,0,1,0.226647836,0.134201948,0.115671405,0.0674935093,0.0513211448,0.0579546269,0.075206185,0.125401365,0.0952460554,0,0
5,38,1,1800,1,0.53062027,1.21188105,-0.681260781,-0.562151525,5.35600561,6.58025697,7.40459421,20.0256089,29.8254581,32.1992645,39.0294033,19.2849858,10.8496939,117.715858,5.2547784,1.13044717,1.00495712,0.375541664,0.562437082,0.530050097,0.340792115,0.330374113,0.130458968,0,0,0,1,0.215127467,0.191246336,0.0714666986,0.107033454,0.100870114,0.0648537559,0.062871179,0.0248267307,0,0,0
5,38,1,2700,1,-0,1.21188105,-1.21188105,-1,5.4460293,6.4675029,7.63480055,19.7153241,30.5657483,32.1554154,34.965316,19.2847478,10.841771,117.543999,7.38139709,1.33247816,0.843126804,0.97488487,0.681433189,0.119971998,0.640157043,0.323238663,0.291113054,0,0,0,1,0.180518423,0.114223201,0.132073218,0.092317644,0.0162532914,0.0867257289,0.0437909868,0.0394387472,0,0,0
5,38,1,3600,1,-0,1.21188105,-1.21188105,-1,5.48012001,6.56333337,7.39985033,19.5557287,30.1878742,31.9706264,35.5099389,19.2809487,10.9205324,119.258029,7.39435887,1.37904161,0.976585461,0.965123943,0.650280896,0.172801117,0.420247819,0,0,0,0,0,1,0.186499145,0.132071688,0.130521653,0.0879428369,0.0233693171,0.0568335709,0,0,0,0,0
6,38,1,5,1,0.594943201,0.594943201,0,0,5.20613338,5.45793331,6.18396671,16.112,23.9956666,30.2900333,49.6392004,16.9254567,9.66961386,93.5014322,0.142306983,0.026853239,0.0154934454,0.010208391,0.00719508388,0.00551041432,0.00450381706,0.00367828573,0.00299738773,0.0022658222,0.00184445982,0.00169127635,1,0.188699376,0.108873402,0.0717349965,0.0505603007,0.0387220232,0.0316486019,0.025847542,0.0210628295,0.0159220732,0.0129611336,0.0118847039
6,38,1,10,1,0.592405782,0.594943201,-0.00253741848,-0.00426497601,5.21550003,5.46154992,6.22316671,16.1022001,23.9785832,30.2961664,49.6279998,16.9255476,9.66610642,93.4336134,0.234809453,0.0492092392,0.0321040125,0.0205325018,0.0166518645,0.0127833393,0.0113790332,0.00711475746,0.00682497233,0.00567560951,0.00499080593,0.00537333572,1,0.209570946,0.13672368,0.0874432505,0.0709164996,0.0544413315,0.0484607117,0.0303001322,0.0290660033,0.0241711287,0.0212547062,0.0228838135
6,38,1,30,1,0.583050398,0.594943201,-0.0118928025,-0.0199898116,5.22255558,5.46638333,6.37347221,15.8750278,23.9208889,30.320972,48.5545003,16.9259098,9.64893882,93.1020204,0.481633083,0.131548364,0.0861905915,0.0578600458,0.0450718592,0.0362289352,0.0293942748,0.0268799466,0.0266772359,0.0215278356,0.0150497302,0.0161598844,1,0.273129834,0.178954882,0.120133039,0.093581319,0.0752210271,0.0610304314,0.0558100088,0.0553891267,0.0446975848,0.0312472932,0.0335522724
6,38,1,60,1,0.559927452,0.594943201,-0.0350157493,-0.0588556173,5.22733335,5.47791665,6.76687498,15.7657472,23.9268916,30.3466168,46.6117999,16.9264276,9.62495574,92.639773,0.725304614,0.231715161,0.166150121,0.089354258,0.0949844279,0.0692543193,0.0533084019,0.0514288945,0.0439237235,0.0368838904,0.0324519667,0.0285797927,1,0.31947289,0.229076333,0.123195491,0.130957981,0.0954830811,0.0734979496,0.0709066143,0.060559002,0.0508529654,0.0447425344,0.0394038479
6,38,1,300,1,0.301903686,0.594943201,-0.293039515,-0.492550406,5.28356113,5.60247404,7.34124168,15.9108739,24.1102983,30.0908883,41.5141589,16.9226588,9.50813534,90.4046376,1.71883076,0.397919792,0.35660519,0.632919211,0.320825891,0.176660862,0.25382483,0.238927483,0.20626576,0.20013647,0.12589973,0.141048909,1,0.231506092,0.207469635,0.368226602,0.186653566,0.102779672,0.147672962,0.139005822,0.120003531,0.116437566,0.07324731,0.082060964
6,38,1,900,1,0.00128435256,0.594943201,-0.593658848,-0.997841218,5.49941111,5.73229964,8.18660057,17.1169423,25.2392879,29.8579782,38.0049833,16.9099948,9.32530686,86.961348,3.49032091,0.730596206,0.35602901,0.317972424,0.527869888,0.378343545,0.297196131,0.370414379,0.46367465,0.608381316,0,0,1,0.20932064,0.102004664,0.0911012005,0.151238211,0.108397925,0.0851486552,0.106126167,0.132845851,0.174305267,0,0
6,38,1,1800,1,-0,0.594943201,-0.594943201,-1,6.36360279,7.19326439,7.6547551,16.671077,24.9224459,30.5045526,34.3657463,16.9094765,9.17907116,84.2553473,4.90255877,1.26936274,0.51643206,0.715168085,0.173554081,0.261822976,0.283935171,0.407977917,0.347676172,0,0,0,1,0.258918415,0.10533929,0.145876494,0.035400714,0.0534053724,0.0579157098,0.0832173436,0.070917288,0,0,0
6,38,1,2700,1,-0,0.594943201,-0.594943201,-1,6.18271113,6.72549688,7.88890002,16.7123962,25.3535032,30.4533157,31.3529377,16.9017395,9.1573846,83.8576928,6.10005773,2.20361182,0.999578309,0.557648928,0.542929676,0.235274771,0.194372555,0.186060829,0.205256514,0,0,0,1,0.36124442,0.163863746,0.0914169919,0.0890040227,0.0385692696,0.0318640517,0.0305014866,0.0336482904,0,0,0
6,38,1,3600,1,-0,0.594943201,-0.594943201,-1,6.68339501,7.20261634,7.59837474,16.956407,25.7568993,30.1031294,31.4408736,16.9088644,9.18283245,84.3244117,6.10122773,2.23041636,0.901631505,0.414903267,0.394721791,0.187960122,0.0195977301,0,0,0,0,0,1,0.36556845,0.1477787,0.0680032422,0.0646954693,0.0308069344,0.00321209616,0,0,0,0,0
7,38,1,5,1,-0,-0,0,0,5.19400005,5.34202671,5.47000015,5.74840011,11.6400001,11.95244,17.2609336,7.95220424,3.11400478,9.6970258,0.0853921789,0.0191618273,0.0114242308,0.0071236061,0.00539610868,0.00405161777,0.00318480401,0.00244332983,0.00192692237,0.0016484671,0.00132760504,0.00121041235,1,0.224397919,0.133785446,0.0834222313,0.0631920716,0.0474471763,0.0372962027,0.0286130399,0.0225655604,0.0193046614,0.0155471503,0.0141747449
7,38,1,10,1,-0,-0,0,0,5.19900005,5.3424167,5.47294997,5.7525,11.63995,11.9550999,17.2121999,7.9522677,3.10735855,9.65567715,0.125037596,0.0454316204,0.0250907537,0.0122986363,0.0116608442,0.00994390697,0.00739370489,0.00542420111,0.0050777851,0.00409026657,0.00354612779,0.00350935505,1,0.363343681,0.200665677,0.0983595068,0.0932587042,0.0795273367,0.0591318543,0.0433805615,0.0406100667,0.0327122938,0.0283604924,0.028066399
7,38,1,30,1,-0,-0,0,0,5.2135667,5.34649446,5.48207224,5.79925001,11.6375166,11.96355,16.8147666,7.95297435,3.07806439,9.47448036,0.210369506,0.0954709393,0.0667132225,0.054481704,0.044991073,0.0306074193,0.0264640137,0.0244195831,0.0162686153,0.0117187672,0.0112775719,0.01288269,1,0.453824992,0.317124016,0.258980995,0.213866895,0.145493612,0.125797765,0.116079481,0.0773335241,0.0557056362,0.0536083967,0.0612383907
7,38,1,60,1,-0,-0,0,0,5.22176669,5.35726391,5.4934584,5.85739166,11.6358389,11.952475,16.7799166,7.9540517,3.0172761,9.10395503,0.249550662,0.166798281,0.0798465045,0.106664677,0.0672741432,0.0602589253,0.0502231791,0.0439051164,0.0406472145,0.0353629631,0.0285321087,0.0272207963,1,0.668394464,0.319961101,0.427426947,0.269581105,0.241469707,0.201254442,0.175936686,0.162881614,0.141706549,0.114333933,0.109079239
7,38,1,300,1,-0,-0,0,0,5.24676668,5.44811901,5.67472334,6.75338892,10.1718467,11.9080605,14.2559666,7.96297867,2.60725215,6.79776377,0.0653941329,0.0751209418,0.0677562156,0.577111945,0.362682881,0.0687894203,0.16722205,0.240155469,0.190686112,0.0548348961,0.0625967711,0.0365310747,0.113312735,0.130167019,0.117405672,1,0.628444593,0.119195974,0.289756695,0.41613325,0.330414426,0.0950160476,0.108465561,0.063299807
7,38,1,900,1,-0,-0,0,0,5.43747783,6.0810969,6.65823053,7.82635708,9.24278559,9.75786964,11.0019945,7.96738201,1.48288656,2.19895255,0.0631293027,0.0958554779,0.072415162,0.0650189334,0.061023232,0.0632389748,0.0514526657,0.109020154,0.57852479,0.433780167,0,0,0.109121171,0.165689491,0.125172099,0.112387463,0.105480756,0.109310743,0.0889377026,0.188445087,1,0.749803941,0,0
7,38,1,1800,1,-0,-0,0,0,7.21622392,7.51337849,7.73353354,7.92599085,8.18886022,8.52708601,9.00625637,7.97254362,0.388571885,0.15098811,0.069638042,0.170773357,0.0887154517,0.117777026,0.0843909447,0.111436553,0.050014567,0.073468706,0.00606126663,0,0,0,0.407780483,1,0.519492345,0.689668625,0.494169267,0.652540627,0.292871018,0.430211757,0.0354930461,0,0,0
7,38,1,2700,1,-0,-0,0,0,6.94319524,7.32978373,7.5255335,7.92971112,8.30801793,8.55740892,9.21183518,7.94062739,0.502384028,0.252389712,0.0445289593,0.122413995,0.047084441,0.0980594463,0.101708295,0.0990799556,0.331226932,0.156067667,0.074163399,0,0,0,0.134436409,0.369577421,0.142151608,0.296049134,0.307065293,0.299130132,1,0.471180487,0.223905099,0,0,0
7,38,1,3600,1,-0,-0,0,0,7.48829449,7.71134532,7.78677421,7.96249347,8.15555254,8.19366134,8.35856114,7.9569419,0.212090178,0.0449822436,0.045524254,0.0898248508,0.0598863919,0.0810127751,0.119364775,0.0393746981,0.00239393556,0,0,0,0,0,0.381387674,0.752523938,0.501709082,0.67869918,1,0.329868657,0.0200556282,0,0,0,0,0
8,38,1,5,1,-0,-0,0,0,5.23520011,5.38666666,5.48800013,5.68573334,11.5912999,11.9794999,18.5787996,7.64303234,3.00639658,9.0384204,0.0859496771,0.0180539401,0.0108882985,0.00664189879,0.0052967086,0.00377091411,0.00299012088,0.00236971536,0.00193527491,0.00157040025,0.00127741795,0.0011474575,1,0.210052448,0.12668225,0.0772765996,0.0616256952,0.0438735111,0.0347892044,0.0275709629,0.0225163721,0.0182711594,0.0148623939,0.013350341
8,38,1,10,1,-0,-0,0,0,5.2425001,5.38833332,5.48850013,5.69103339,11.593,11.9808,18.528,7.64279215,3.00015638,9.0009383,0.127261378,0.0440909071,0.02309748,0.0123551987,0.0111598718,0.00954615833,0.00666581164,0.00523778894,0.0049734612,0.00418074919,0.00341342603,0.00339173534,1,0.34645945,0.181496384,0.0970852182,0.0876925267,0.0750122186,0.052378905,0.041157726,0.03908068,0.032851673,0.0268221677,0.0266517256
8,38,1,30,1,-0,-0,0,0,5.25366674,5.39673331,5.49782778,5.71388893,11.5819167,11.9848166,18.0580664,7.64201759,2.96866783,8.81298867,0.221006036,0.0923913365,0.0647582823,0.0486258881,0.0447403032,0.0316268874,0.0247450351,0.0225643193,0.0148951794,0.0123817156,0.0108755709,0.0110062895,1,0.418048929,0.293015899,0.220020634,0.202439282,0.14310418,0.111965427,0.102098204,0.0673971611,0.0560243324,0.0492093842,0.0498008547
8,38,1,60,1,-0,-0,0,0,5.26447229,5.40765275,5.50964176,5.75990562,11.585014,11.9832583,17.8119609,7.64126087,2.91496985,8.49704924,0.265919481,0.17310914,0.0778320812,0.102123682,0.0633036054,0.0580288224,0.0471374117,0.0434723028,0.0463733772,0.028935639,0.0312486385,0.0301971529,1,0.650983294,0.292690407,0.384039868,0.238055539,0.218219523,0.177261972,0.163479195,0.174388793,0.108813536,0.117511656,0.113557505
8,38,1,300,1,-0,-0,0,0,5.31634672,5.45780905,5.61978173,6.24337175,9.97697501,11.8487297,14.0838288,7.64260493,2.53879541,6.44548214,0.205461654,0.0667293926,0.102939403,0.743392786,0.110921844,0.109444487,0.203068537,0.283693812,0.100047197,0.0899921041,0.0773098497,0.0325804831,0.276383707,0.0897633041,0.138472426,1,0.149210277,0.147222961,0.273164524,0.381620345,0.134581878,0.121055929,0.103995964,0.0438267411
8,38,1,900,1,-0,-0,0,0,5.35572671,5.69779125,6.15318335,7.42239166,8.96309722,9.85332857,11.5654112,7.64557832,1.61898687,2.62111848,0.345390302,0.142926141,0.0800881498,0.076512321,0.104718549,0.054119381,0.101384926,0.168790848,0.418283818,0.708185203,0,0,0.487711831,0.201820288,0.113089273,0.108039988,0.147868875,0.0764198133,0.143161599,0.238342805,0.59064185,1,0,0
8,38,1,1800,1,-0,-0,0,0,5.58053617,6.55348267,7.57117974,7.8519189,8.11475234,8.32065636,9.35467224,7.6726433,0.793367215,0.629431538,0.376143155,0.348143329,0.103214729,0.0849291498,0.129787286,0.122778794,0.0950517259,0.0736445886,0.0338610596,0,0,0,1,0.92556072,0.274402784,0.225789433,0.345047581,0.32641507,0.252700932,0.195788725,0.0900217354,0,0,0
8,38,1,2700,1,-0,-0,0,0,5.62967042,6.62186481,7.20768244,7.55753544,8.40879417,8.80620946,9.06511854,7.67869446,0.884805888,0.782881459,0.288386654,0.479588319,0.256318246,0.157160387,0.103664805,0.256345113,0.22046027,0.279968058,0.180526735,0,0,0,0.601321264,1,0.534454732,0.327698529,0.216153732,0.534510753,0.459686488,0.583767466,0.376420209,0,0,0
8,38,1,3600,1,-0,-0,0,0,5.65341318,6.74277909,7.625622,7.89753295,8.08898325,8.22215004,8.38710697,7.66026342,0.700250211,0.490350359,0.31726693,0.430799374,0.158629155,0.133692897,0.104159837,0.0974675455,0.0450256353,0,0,0,0,0,0.736460981,1,0.368220488,0.310336795,0.241782704,0.226248113,0.104516483,0,0,0,0,0
9,38,1,5,1,0.687354222,0.687354222,0,0,5.23280002,5.61266674,7.64860008,20.2105664,28.5199999,31.3552331,45.3664671,18.6985143,10.1761733,103.554503,0.123914421,0.0291513772,0.0185500112,0.0126693397,0.00814817409,0.0062503015,0.00521437194,0.0042775674,0.00335028815,0.00265982084,0.00208843057,0.00186604699,1,0.235254113,0.14970018,0.102242658,0.0657564635,0.050440469,0.0420804286,0.0345203356,0.0270371126,0.0214649822,0.0168538138,0.0150591592
9,38,1,10,1,0.689150901,0.687354222,0.00179667847,0.00261390475,5.23800001,5.61410008,7.6427501,20.2131999,28.5379168,31.3607497,45.2743338,18.6987078,10.1719583,103.468737,0.202134496,0.0451003906,0.0356597242,0.0216742163,0.0189240183,0.0162656307,0.0141354779,0.0087517867,0.00844980206,0.00616536001,0.00616436562,0.00562249851,1,0.223120702,0.176415827,0.107226707,0.0936209243,0.0804693462,0.0699310517,0.0432968488,0.0418028701,0.0305012758,0.0304963564,0.0278156308
9,38,1,30,1,0.677349641,0.687354222,-0.0100045813,-0.0145552045,5.25083333,5.630089,7.67615559,20.2646501,28.5885276,31.4672778,44.9285446,18.6993719,10.152614,103.075572,0.436792243,0.102978369,0.0623838807,0.0481575149,0.0469213468,0.0336293574,0.0360638901,0.0338855029,0.0232034903,0.0172664908,0.0213134731,0.0180689194,1,0.235760527,0.142822776,0.110252679,0.107422574,0.0769916545,0.0825653173,0.0775780785,0.0531224872,0.039530214,0.0487954479,0.0413673083
9,38,1,60,1,0.676700729,0.687354222,-0.010653493,-0.0154992763,5.25425,5.63837511,7.72276667,20.3474167,28.6642276,31.4665722,44.7861665,18.70038,10.131756,102.652479,0.666791577,0.200862295,0.104540805,0.0954456202,0.0588675192,0.0594934822,0.0455538721,0.0438292973,0.0501499115,0.03545056,0.0411914843,0.0301640849,1,0.301237001,0.156781833,0.14314161,0.0882847373,0.0892235059,0.0683180077,0.0657316302,0.0752107753,0.0531658786,0.0617756519,0.0452376515
9,38,1,300,1,0.493071294,0.687354222,-0.194282928,-0.282653284,5.32332888,6.16296138,8.72898336,20.4837901,28.8363033,31.4479267,42.49985,18.7073858,10.0362248,100.725807,1.69954709,0.311435674,0.315819105,0.586517656,0.218601899,0.160408864,0.202647759,0.193968892,0.133042333,0.128820771,0.103209294,0.0852245499,1,0.183246275,0.185825452,0.345102328,0.12862362,0.0943833011,0.119236331,0.114129755,0.0782810515,0.0757971181,0.0607275282,0.0501454479
9,38,1,900,1,-0,0.687354222,-0.687354222,-1,5.38419222,6.54246292,9.22559891,20.1214084,29.1378509,31.461147,36.45083,18.7232163,9.91965912,98.3996371,3.33514612,0.849887229,0.427005771,0.331240213,0.256311975,0.310913079,0.242053283,0.256076365,0.46077775,0.702941795,0,0,1,0.254827584,0.128032103,0.0993180511,0.0768517976,0.0932232255,0.0725765152,0.0767811531,0.13815819,0.210767915,0,0
9,38,1,1800,1,-0,0.687354222,-0.687354222,-1,7.30034722,7.7133578,8.17970141,20.0988173,29.1553674,31.534723,34.0761528,18.7261884,9.80598522,96.1573461,4.71005847,1.12370438,0.915477661,0.317535581,0.448993356,0.379405288,0.202553181,0.247202187,0.0113397736,0,0,0,1,0.238575463,0.194366517,0.0674164838,0.095326493,0.0805521397,0.0430043878,0.0524838892,0.00240756535,0,0,0
9,38,1,2700,1,-0,0.687354222,-0.687354222,-1,7.0294378,7.6664024,8.57076446,19.4423161,29.1961457,31.2766963,34.0623963,18.7179961,9.8484671,96.9923043,6.67336005,1.30213996,0.828454691,0.761088446,0.787260812,0.438129155,0.253433448,0.446804097,0.0895783145,0,0,0,1,0.195125087,0.124143563,0.114048761,0.117970678,0.0656534567,0.0379768881,0.0669533929,0.0134232701,0,0,0
9,38,1,3600,1,-0,0.687354222,-0.687354222,-1,7.66137807,7.72656407,8.2374492,18.8451703,28.9845507,32.3297422,33.1335214,18.7079972,9.89588574,97.9285545,6.68449794,1.30930813,0.792941464,0.741964862,0.890644397,0.290298401,0.463379617,0,0,0,0,0,1,0.195872321,0.118623937,0.110997844,0.133240283,0.0434286021,0.0693215288,0,0,0,0,0
10,38,1,5,1,-0,-0,0,0,4.8499999,6.18899994,7.19670012,18.5675332,26.8999998,29.4040804,33.4576006,17.8713067,9.21871724,84.9847475,0.102944849,0.0160860136,0.009796494,0.00591744739,0.00459857736,0.00329004625,0.00270523774,0.00204598403,0.00166772601,0.00144050386,0.00117158915,0.00110016845,1,0.156258558,0.0951625469,0.057481724,0.0446703008,0.0319593091,0.0262785149,0.0198745644,0.016200189,0.0139929668,0.0113807458,0.0106869694
10,38,1,10,1,-0,-0,0,0,4.8559999,6.19458324,7.19700004,18.5689997,26.8995996,29.4015167,33.4330005,17.8706203,9.21765408,84.9651467,0.165931913,0.0395160644,0.0206593777,0.0108686944,0.0101896691,0.00841119003,0.00629124359,0.00449325309,0.00426003718,0.00380995928,0.00314497073,0.00312662121,1,0.23814626,0.12450515,0.0655009291,0.0614087366,0.050690611,0.0379146091,0.0270788965,0.0256734049,0.0229609797,0.0189533808,0.0188427962
10,38,1,30,1,-0,-0,0,0,4.89294431,6.22472211,7.20550016,18.5674999,26.9152001,29.4099167,33.3143336,17.870792,9.21028401,84.8293315,0.3471356,0.0897759808,0.0570303794,0.0455748595,0.0390467802,0.0276097666,0.0224924752,0.017278959,0.0136358137,0.0107439075,0.0100327233,0.00976293129,1,0.258619343,0.164288478,0.131288348,0.112482788,0.0795359699,0.0647944929,0.0497758195,0.0392809429,0.0309501748,0.0289014533,0.0281242583
10,38,1,60,1,-0,-0,0,0,4.9014166,6.28512498,7.28659445,18.5632082,26.9305167,29.3913474,33.1794444,17.8710491,9.19798484,84.6029251,0.545792763,0.142664874,0.0987415831,0.0775622532,0.059422748,0.0463578484,0.0440250276,0.0381140961,0.0364450968,0.0277582835,0.0251716548,0.0225212383,1,0.26139019,0.180914057,0.142109347,0.108874196,0.0849367225,0.0806625345,0.0698325421,0.0667746062,0.0508586507,0.0461194368,0.041263351
10,38,1,300,1,-0,-0,0,0,4.92264999,6.58112962,7.97233998,18.6523749,26.9015384,29.4644414,31.1302665,17.8738022,9.14111656,83.560012,1.52246982,0.246887009,0.207738009,0.464933928,0.137170361,0.150805443,0.135140307,0.172296211,0.0666684211,0.11691929,0.118822836,0.0440747283,1,0.162162169,0.136448031,0.305381376,0.0900972615,0.0990531577,0.088763866,0.113168885,0.0437896504,0.0767958015,0.0780461026,0.0289494923
10,38,1,900,1,-0,-0,0,0,5.06345552,6.90121437,8.18233907,18.780986,27.0232123,29.531873,30.8879611,17.8823429,9.05584631,82.0083523,3.15248418,0.590419324,0.368462854,0.241152015,0.210397801,0.157925951,0.156727816,0.29770673,0.361370465,0.508733011,0,0,1,0.187287006,0.11688016,0.0764958686,0.0667403195,0.0500957156,0.0497156551,0.0944355986,0.114630382,0.161375278,0,0
10,38,1,1800,1,-0,-0,0,0,5.4650741,7.20896645,8.35833602,18.7576486,27.0316611,29.2781472,31.015777,17.8887214,8.98930394,80.8075853,4.27523566,1.112185,0.619730497,0.402168339,0.349041742,0.264547394,0.152993254,0.149355902,0.106349518,0,0,0,1,0.260145892,0.144958207,0.0940692797,0.0816426907,0.0618790202,0.035785923,0.0349351272,0.0248757091,0,0,0
10,38,1,2700,1,-0,-0,0,0,5.50976297,6.87111962,8.56350625,18.5518294,27.6081861,28.7487468,30.5973092,17.8947443,9.0010719,81.0192953,6.11843767,1.24706944,0.754167231,0.715419582,0.34738874,0.309214226,0.252944844,0.299370709,0.0234532118,0,0,0,1,0.203821548,0.123261406,0.116928474,0.0567773603,0.0505381019,0.0413414106,0.0489292734,0.0038332027,0,0,0
10,38,1,3600,1,-0,-0,0,0,5.79485278,7.40963804,8.66418987,18.935478,26.9533076,29.5430525,30.2780824,17.9061553,8.99776858,80.9598394,6.09119728,1.24663438,0.703759606,0.719196533,0.291088662,0.291110957,0.0195687498,0,0,0,0,0,1,0.204661633,0.115537155,0.118071456,0.0477884147,0.0477920749,0.00321262781,0,0,0,0,0
11,38,1,5,1,0.822799352,0.822799352,0,0,4.72500002,5.07149993,5.35540001,18.4969668,30.4265995,33.7326667,50.6199999,18.8732916,11.9685888,143.247119,0.135222783,0.037494624,0.0228604161,0.0145761971,0.0101333383,0.00712067961,0.00637983758,0.0046572011,0.00408827285,0.00321927708,0.00263186221,0.00239839891,1,0.277280374,0.169057429,0.107793944,0.074938099,0.0526588747,0.0471801972,0.0344409499,0.0302336096,0.0238072091,0.0194631566,0.017736648
